Country_Code,Country_Name,Region,Income_Group,Year,Government_Effectiveness,Control_of_Corruption,Political_Stability,Rule_Of_Law,Regulatory_Quality,Voice_and_Accountability,Public_Sector_Employment_Share,FP.CPI.TOTL.ZG,IC.FRM.DURS,IT.NET.USER.ZS,NE.CON.GOVT.ZS,NY.GDP.PCAP.CD,NY.GDP.PCAP.PP.CD,SE.ADT.LITR.ZS,SE.XPD.TOTL.GD.ZS,SH.MED.PHYS.ZS,SI.POV.GINI,SI.POV.UMIC,SL.GDP.PCAP.EM.KD,SL.TLF.BASC.FE.ZS,SL.TLF.BASC.MA.ZS,SL.UEM.TOTL.FE.NE.ZS,SL.UEM.TOTL.NE.ZS,SP.DYN.LE00.IN,SP.POP.1564.TO.ZS,NGDPDPC,Private,Public
CHN,China,East Asia & Pacific,Upper middle income,2013,-0.0051206895150244,-0.3558876514434814,-0.5437899231910706,-0.5258893966674805,-0.3316081762313843,-1.6315205097198486,,2.62105001748115,,45.8,15.8840158889172,7020.3860742288,12011.6805856079,,4.1298041343689,1.661,39.7,47.1,23528.1649439245,,,,4.05,76.452,72.3383307205597,7039.574,,
CHN,China,East Asia & Pacific,Upper middle income,2014,0.354851633310318,-0.337719589471817,-0.5225840210914612,-0.3960531949996948,-0.3313344120979309,-1.6167807579040527,,1.92164162788521,,47.9,15.8170446517635,7636.07434020616,12700.4440173922,,4.10536003112793,1.715,39.2,42.1,25246.9420070662,,,,4.1,76.714,72.0051656801854,7645.875,,
CHN,China,East Asia & Pacific,Upper middle income,2015,0.4174230098724365,-0.2999218702316284,-0.5525596737861633,-0.4084556996822357,-0.3541174530982971,-1.6607831716537476,,1.43702380935655,,50.3,16.2178867734802,8016.44559489998,13201.6738280782,,4.24201250076294,1.8,38.6,37.7,27005.6063265869,,,,,76.975,71.6284345359877,8034.287,,
CHN,China,East Asia & Pacific,Upper middle income,2016,0.3563837707042694,-0.2680943012237549,-0.5022213459014893,-0.3239687383174896,-0.3140017390251159,-1.5593478679656982,,2.00000182191943,,53.2,16.363755561892,8094.39016735149,13882.0280462079,,4.20638513565063,1.891,38.5,34.1,28833.4940505689,,,,,77.214,71.2044525051679,8063.446,,
CHN,China,East Asia & Pacific,Upper middle income,2017,0.4168756306171417,-0.2916261255741119,-0.2325581014156341,-0.2551780939102173,-0.1794264167547226,-1.5035303831100464,,1.59313600071436,,54.3,16.3248622163595,8817.04560829162,14750.3658330379,,4.11133146286011,2.006,39.1,31.9,30877.2474489687,,,,3.9,77.235,70.6659121055216,8760.259,,
CHN,China,East Asia & Pacific,Upper middle income,2018,0.4966784417629242,-0.2868482172489166,-0.2985724806785583,-0.1864791959524154,-0.2285855263471603,-1.4593887329101562,,2.07479039965576,,59.2,16.5358083434476,9905.40638304527,16006.9131210004,,4.02442407608032,2.124,38.5,27.9,33003.9246450365,,,,4.93,77.709,70.1553162360731,9848.949,,
CHN,China,East Asia & Pacific,Upper middle income,2019,0.5448625087738037,-0.312614381313324,-0.2597806751728058,-0.2616815268993377,-0.3043199777603149,-1.6269062757492063,,2.89923416358227,,64.1,16.7705109115014,10143.8602206165,17262.1759037355,,4.05939483642578,2.258,38.2,24.6,35101.9641541931,,,,5.15,77.94,69.74115264804,10170.061,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2000,-1.0078518390655518,-0.7771992683410645,-1.2408040761947632,-1.2476698160171509,-0.554069459438324,-0.93240624666214,,2.53077516737987,,0.231,,936.636541348798,3040.57593185837,49.0,2.40031003952026,,,,14387.3900644762,,,,,51.393,51.5322980886382,913.448,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2002,-0.941148579120636,-0.801531195640564,-1.9197338819503784,-1.3292272090911863,-0.4204264283180237,-1.0670583248138428,,3.0772648515743,,0.498,,967.815864415991,2851.03041356263,,2.81048011779785,,41.3,86.6,13052.9937952162,,,,,51.544,51.4560524099692,996.887,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2003,-1.1344960927963257,-1.0138448476791382,-1.803262710571289,-1.3585205078125,-0.7517933249473572,-1.1545275449752808,,3.29680746974211,,0.759,,1111.17135087887,2701.74168485547,,2.86437010765076,,,,12159.3692630432,,,,,51.443,51.4202970038705,1198.538,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2004,-1.2796034812927246,-1.241323471069336,-2.1149210929870605,-1.4245312213897705,-1.0320169925689695,-1.219648838043213,,1.45798835600739,,0.849,,1199.82524528546,2794.17325722873,,2.91176009178162,0.112,,,12241.4511419898,,,,,51.939,51.3934919266779,1259.645,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2005,-1.3495938777923584,-1.249787211418152,-2.259528875350952,-1.53936767578125,-0.9553940892219543,-1.29461932182312,,3.88583039886476,,1.04,,1197.74616979415,2841.82308794881,,2.91944003105164,0.09,,,12068.07331349,,,,,52.432,51.3868741531331,1262.108,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2006,-1.1637790203094482,-1.207528829574585,-1.861868381500244,-1.4629039764404297,-0.9284641146659852,-1.278678059577942,,2.46719148596918,,1.52,,1230.43056838584,2941.82141162064,,2.8199999332428,,,,12097.5568326806,,,,,52.885,51.3997166079665,1279.071,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2007,-1.218914031982422,-1.0950696468353271,-1.839572787284851,-1.4717180728912354,-0.8817319869995117,-1.2020899057388306,,1.89200629349597,,1.8,,1367.53817722326,2984.53472157051,,3.01613998413086,,,,11956.8514656162,,,,,53.452,51.4313837987561,1421.758,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2008,-1.2527209520339966,-1.1190513372421265,-1.8040673732757568,-1.4381815195083618,-0.9297468066215516,-1.167560338973999,,6.30852769152581,,1.9,,1583.97066701372,3115.83789182732,,3.09853005409241,0.136,43.2,86.6,12114.4419457973,,,,,54.179,51.9564314913448,1650.425,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2009,-1.1265180110931396,-1.1173851490020752,-1.3208625316619873,-1.2530438899993896,-0.9727515578269958,-1.0643789768218994,,1.01950457731133,44.1,2.0,,1540.45393569596,3176.63242422091,,3.1739399433136,,,,12056.3916659267,,,,,54.744,52.8899036202913,1607.992,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2010,-1.2974514961242676,-1.1728545427322388,-1.5838942527770996,-1.2360025644302368,-0.926222562789917,-1.0483973026275637,,1.22645612135479,,2.7,,1553.54887048143,3360.54408822778,,3.24651002883911,,,,12388.4559846452,,,,,55.282,53.6920440618622,1597.512,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2011,-1.1807554960250854,-1.0309935808181765,-1.405807614326477,-1.2826817035675049,-0.8894010782241821,-1.0818767547607422,,4.9124339505246,,2.9,,1596.62826565998,3175.9192237076,,2.86576008796692,0.149,,,11363.701895842,,,,,55.972,54.3529774247885,1602.649,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2012,-1.1081509590148926,-0.8385093808174133,-1.2634611129760742,-1.094172716140747,-0.7761784195899963,-0.7777499556541443,0.0447190540229937,1.30451119915597,,4.4,,1546.9460184731,3290.72306949457,40.9816284179688,3.4344699382782,,,,11836.0082286814,61.092,69.162,7.329,7.223,56.57,54.8848348311622,1623.908,4434.631,207.596
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2013,-0.9382181763648988,-0.740123450756073,-1.0487241744995115,-0.914694607257843,-0.7534397840499878,-0.7512738108634949,0.0470452884145707,2.58117037252936,,6.6,,1786.15862031324,3619.01790854865,,3.45860004425049,,,,12358.9983027872,57.214,71.064,5.108,4.255,57.057,55.3222585566853,1843.024,8582.09,423.679
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2014,-0.8572916388511658,-0.4192275106906891,-1.0371606349945068,-0.5932533740997314,-0.6188771724700928,-0.5081612467765808,,0.448682076766141,,10.0,,1991.36539423404,4074.21445539789,44.0,3.31416988372803,0.228,,,13054.0153671955,,,,,57.772,55.4196918298969,2026.153,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2015,-0.7475405335426331,-0.4623600840568542,-0.8350780606269836,-0.6514720320701599,-0.5549265146255493,-0.4077877700328827,,1.25149954781477,,38.4,9.34787599976032,1814.71855088017,4403.64296618998,,3.49412989616394,,41.5,87.9,13564.6607924727,,,,,58.281,55.2565346841825,1846.22,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2016,-0.7363792061805725,-0.5554749965667725,-0.9092388153076172,-0.6630346179008484,-0.4228267669677734,-0.3101448118686676,0.0422970840917583,0.723178457513217,43.9,41.2,9.86519507238038,1862.59597081287,4530.64849808487,50.039680480957,3.93593001365662,,,,14077.1274275355,45.001,64.538,2.344,1.896,58.814,55.1553133893468,1896.474,9075.506,400.821
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2017,-0.812218189239502,-0.5504989624023438,-1.0911163091659546,-0.6508038640022278,-0.4068804085254669,-0.2845591604709625,0.0499493723035283,0.685881065304603,,43.8,10.2683859615717,1964.29930338343,4690.17801861096,,3.73654007911682,,,,15083.6351340213,54.233,77.445,3.87,3.273,59.315,55.1091077307627,2000.09,7319.457,384.824
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2018,-0.6474503874778748,-0.5262067317962646,-0.89799964427948,-0.6027103066444397,-0.2547125220298767,-0.2495011240243911,,0.359409031380677,,37.5,10.047344032596,2130.86619381144,4945.62520575915,,3.21164989471436,0.22,37.2,75.6,15487.5755387198,,,,,59.795,55.1358501698895,2167.041,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,Lower middle income,2019,-0.5591716766357422,-0.5637368559837341,-1.0364967584609983,-0.6104955077171326,-0.3000674545764923,-0.249043196439743,0.0370983773807925,-1.10686343994188,,36.3,10.8276425991993,2141.76836170115,5516.39055126829,90.0,3.4130699634552,0.16,,,16182.2996411821,41.696,56.883,3.013,2.401,60.274,55.2137233737626,2173.778,8802.915,339.156
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2000,-0.8232910633087158,-1.3252921104431152,-0.564015805721283,-1.1927472352981567,-0.8202464580535889,-1.0604069232940674,,1.22719012976132,,0.252,10.792113437517,708.565731625965,2108.49454960079,68.0,1.70284998416901,,,,9150.84339490171,,,,,53.338,51.7668545543707,660.382,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2002,-0.911196768283844,-1.2091119289398191,-0.6772648096084595,-1.2653756141662598,-1.024137020111084,-1.0970489978790283,,2.83442260128067,,0.361,11.1607519951444,789.623811072554,2263.05519673902,,,,,,9319.52068914398,,,,,53.922,52.2266359586348,756.14,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2003,-0.8429197669029236,-0.9813413023948668,-0.4294706583023071,-1.163299560546875,-0.9727934002876282,-1.0600056648254397,,0.623163557374316,,0.588,11.1942263713765,988.241276791846,2368.1011947535,,2.82259011268616,,,,9456.44041506708,,,,,54.253,52.4410346564491,949.02,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2004,-0.8102989792823792,-1.125436305999756,-0.3593563437461853,-1.173222541809082,-0.720635175704956,-0.9741912484169006,,0.233647380067584,,0.976,10.9954329979934,1133.39326749673,2532.64744427393,,2.79530000686646,0.186,,,9744.01247077241,,,,,54.578,52.613525039527,1089.418,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2005,-0.9310517311096193,-1.1994096040725708,-0.1820245683193206,-1.19044029712677,-0.912781834602356,-1.0340672731399536,,2.01353950175986,,1.4,10.6901540879413,1142.62466252106,2597.68039890211,,2.65651988983154,0.061,,,9606.04899606647,,,4.6,4.4,54.904,52.7519805156128,1101.546,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2006,-0.9720497131347656,-1.0914556980133057,-0.2447052299976349,-1.1629846096038818,-0.8422296047210693,-1.0238975286483765,,5.11757816019469,15.6,2.03,9.92118237758492,1191.45458990968,2704.43739794081,,2.53991007804871,,,,9622.51304299992,,,,,55.301,52.8703765351532,1147.497,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2007,-0.8541864156723022,-1.0330448150634766,-0.3261089622974396,-1.185816526412964,-0.8366382718086243,-1.0495661497116089,0.0469003523726174,0.921402245650095,,2.93,10.0705740009755,1325.67248215933,2817.72228114122,71.0,2.87815999984741,0.072,42.8,84.3,9681.80453641262,72.702,81.873,3.495,3.063,55.71,52.9923053296263,1277.667,7809.587,384.296
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2008,-0.8282871246337891,-1.0342283248901367,-0.5521109104156494,-1.1058366298675537,-0.8187463283538818,-1.0677956342697144,,5.33780627627498,,3.4,11.0410915862281,1492.14269801453,2870.44106861987,,2.49827003479004,,,,9902.18722732611,,,,,56.116,53.1100435707192,1439.39,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2009,-0.8537850975990295,-1.020551085472107,-0.4747821390628814,-1.1309542655944824,-0.7695732712745667,-1.0403558015823364,,3.04361847939999,30.0,3.84,11.2606686908964,1461.38999232337,2878.95143887474,,2.90790009498596,0.07,,,10127.5655951092,,,,,56.486,53.2074950297488,1409.942,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2010,-0.903040051460266,-1.0753177404403689,-0.7369714379310608,-1.0792441368103027,-0.7530176639556885,-1.058274269104004,,1.27538046242338,,4.3,11.4130574105196,1398.58702025047,2913.94292752765,71.0,2.84803009033203,0.086,,,10416.3765835342,,,4.88,4.11,56.965,53.2907150098032,1353.407,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2011,-0.8944761157035828,-1.1669255495071411,-0.661687970161438,-1.0808985233306885,-0.8100162744522095,-1.0331213474273682,,2.93969946305091,,5.0,12.054704648339,1513.96056994878,2988.8172872551,,2.65336990356445,0.09,,,10584.1004374245,,,,,57.482,53.363960757113,1464.888,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2012,-0.9054747819900512,-1.2724394798278809,-0.588517427444458,-1.0429303646087646,-0.931122064590454,-1.021580934524536,,2.73529677529539,,7.5,12.2579541224464,1449.09874362279,3059.64226568251,,2.60306000709534,,,,10887.7065258241,,,,,58.17,53.4430044043765,1404.412,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2013,-0.9257605075836182,-1.21772301197052,-0.5322372913360596,-1.0583181381225586,-0.9597682356834412,-1.036979913711548,,2.05034718001741,,10.0,12.2644051897938,1575.92882118897,3238.86829843733,,2.6554799079895,,,,11241.7687920279,,,,,58.73,53.5503581471515,1527.773,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2014,-0.8129178881645203,-1.1788841485977173,-1.059252381324768,-0.897853672504425,-0.8984717130661011,-0.9445798993110656,0.0637095779844358,1.85489850366777,,16.2,12.058933037832,1649.4433905949,3422.26128158344,,2.58396005630493,,46.6,74.8,11647.8987160613,69.975,80.861,4.027,3.534,59.13,53.7621895990157,1604.627,7897.385,537.375
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2015,-0.8338075876235962,-1.0965863466262815,-0.9899140000343324,-0.9983279705047609,-0.9366621971130372,-0.9542885422706604,,2.676235314199,,18.3,12.2538855757043,1415.00009710569,3497.66067563959,,2.65791988372803,,,,12042.2619905425,,,,,59.687,53.994740112473,1382.65,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2016,-0.8227867484092712,-1.1794182062149048,-1.0612130165100098,-1.0590637922286987,-0.8093040585517883,-1.0309685468673706,,0.874190383288856,35.4,20.6,12.1243456243326,1441.7201725688,3626.99932028578,,2.56234002113342,,,,12355.6086635185,,,,,60.293,54.1334317153056,1412.866,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2017,-0.8612569570541382,-1.2251685857772827,-1.0915050506591797,-1.0512959957122805,-0.8464518785476685,-1.0518131256103516,,0.64040914988195,,23.2,11.6804244481323,1496.08951771242,3767.43072883824,,3.05962991714478,,,,12591.4061261742,,,,,60.817,54.2143740534314,1468.929,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2018,-0.8576350212097168,-1.163068771362305,-1.4018014669418335,-1.103055477142334,-0.8126198649406433,-1.1288803815841677,,1.0688581131292,,29.7,11.920018840418,1610.69641591017,4010.76360069526,72.5471267700195,3.03096008300781,0.13,,,12888.2282500309,,,,,61.189,54.311618102486,1585.96,,
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2019,-0.8660829663276672,-1.2173610925674438,-1.5618232488632202,-1.1414579153060913,-0.8471787571907043,-1.211037039756775,,2.45280214062732,,36.5,12.0963512548066,1555.22660476477,4241.11174920592,,3.04739952087402,,,,13117.9581089333,,,,,61.695,54.4719742477239,1533.161,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2000,-1.1507534980773926,-0.9438868165016174,-0.9229820370674132,-1.3484983444213867,-1.2032698392868042,-1.4300730228424072,,-0.881991517025431,,0.0264,11.5680697928026,1024.30159109181,3667.42487266908,,,,,,24024.8271278411,,,,,55.371,54.4199771177105,1156.361,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2002,-1.265289545059204,-1.0090179443359375,-1.5871679782867432,-1.290985345840454,-1.0005594491958618,-0.9131097197532654,,4.37875971780873,,0.157,18.3571666112404,905.538135544704,3888.16402342567,,3.20831990242004,,,,24289.7544415118,,,,,56.414,55.0470257512414,999.604,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2003,-1.1898963451385498,-1.0901366472244265,-1.1702203750610352,-1.2679706811904907,-1.1661916971206665,-0.8272220492362976,,-0.631844987363156,,0.46,17.3589920267743,1016.82363412143,3886.99206792317,,2.8361599445343,,,,23831.6206970748,,,,,57.131,55.2069976006692,1128.049,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2004,-1.0609546899795532,-1.0362900495529177,-1.1905977725982666,-1.1902501583099363,-1.0085878372192385,-0.9641008973121644,,2.42976607961799,,1.08,14.9727176480169,1306.10136324599,3991.51124734773,,2.28813004493713,0.213,,,23749.1289351596,,,,,57.957,55.5340348232,1439.638,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2005,-1.276243805885315,-1.059439778327942,-1.165839433670044,-1.4712035655975342,-1.2989250421524048,-1.0791404247283936,0.1105165782087787,3.09449011456182,,1.46,12.5058288454194,1799.05158366154,4278.92538736364,76.0,1.6810200214386,,47.3,89.8,24567.9173074408,62.518,64.807,21.01,19.796,58.73,55.8680854551992,1811.59,1047.107,130.101
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2006,-1.2436645030975342,-1.108278512954712,-0.923411786556244,-1.266345739364624,-1.168881058692932,-1.208369255065918,,6.53784395299604,,2.01,12.7495181020298,2103.5821381211,4588.10924887784,,,0.205,,,25401.5297074026,,,,,59.474,56.1917429182034,2116.981,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2007,-1.327033519744873,-1.160955786705017,-0.7715774178504944,-1.223224639892578,-1.1720095872879028,-1.2339972257614136,,2.65464645060703,,2.76,16.8009690515351,2206.47101863414,4242.6112683959,,,0.101,,,22902.0786387898,,,,,60.05,56.4314659471464,2220.174,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2008,-1.2240595817565918,-1.1932488679885864,-0.7213223576545715,-1.1934425830841064,-1.2225565910339355,-1.1554564237594604,,4.95875092023152,,4.29,12.1410467649389,2832.09177777643,4448.33261707096,,,,,,23570.881005457,,,,,60.79,56.4831801493491,2848.341,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2009,-1.2172590494155884,-1.2138409614562988,-0.2504876255989074,-1.2201396226882937,-1.2803022861480713,-1.104501485824585,0.2064764834437409,4.41500374795223,,4.5,13.4117928518257,2271.15219175966,4800.90159808831,,,,,,25206.7348818557,48.162,44.872,17.058,19.86,61.215,56.6732512398922,2281.47,815.151,212.104
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2010,-1.2357527017593384,-1.157320261001587,-0.3164158463478088,-1.218047857284546,-1.2521673440933228,-1.062741756439209,,0.391525011227612,,5.0,10.5717695005542,2946.55798067708,5125.06991338647,,5.6867299079895,0.111,,,26393.9637375593,,,,,61.731,56.8188531000899,2965.182,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2011,-1.20567786693573,-1.1449939012527466,-0.3543003797531128,-1.2075212001800537,-1.2567180395126345,-1.1079977750778198,,1.75958704273803,,5.6,12.8349574887585,3396.16505817952,5175.20439089036,79.3111724853516,2.64652967453003,0.158,48.9,83.5,26218.3130546581,,,,,62.286,56.6438901765051,3414.461,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2012,-1.17489755153656,-1.2297512292861938,-0.4896898567676544,-1.142050862312317,-1.354313611984253,-1.1551333665847778,,5.01018773134471,,6.11,13.7571530354376,3732.32737320389,6058.06449417412,,2.73923063278198,,,,28155.9477098123,,,10.8,10.0,62.662,56.352160659853,3756.238,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2013,-1.1591713428497314,-1.176946997642517,-0.4750501215457916,-1.1212103366851809,-1.3532003164291382,-1.1178650856018066,,4.63161619729461,,6.6,14.0730144980116,3697.41705884249,5833.86336651436,,,,,,27518.6583740002,,,,,62.969,55.9893261389154,3719.705,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2014,-1.1305265426635742,-1.2002220153808594,-0.3592915832996368,-1.1192892789840698,-1.2221895456314087,-1.108198165893555,,0.912139545450097,,7.11,16.7341898264262,3601.2365808718,5733.18393561256,,3.18256998062134,,,,28712.5790970592,,,,,63.349,55.6797792551267,3623.464,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2015,-1.0702848434448242,-1.2711777687072754,-0.529127299785614,-1.1360706090927124,-1.2783759832382202,-1.0170804262161257,,3.16909796750829,,7.62,19.3062714257081,2439.35189403696,4715.13431581624,,3.13882994651794,,,,28333.0306065876,,,,,63.662,55.4321113712672,2348.056,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2016,-1.133835792541504,-1.2273389101028442,-0.5234590768814087,-1.1495051383972168,-1.2065657377243042,-1.1615378856658936,,3.19056179723773,,8.12,21.3085234763745,2093.10728558843,4016.04908525318,,,0.102,,,25377.4582603396,,,,,63.911,55.2790445101767,2106.937,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2017,-1.244892716407776,-1.3666789531707764,-0.5336148142814636,-1.157428503036499,-1.4102754592895508,-1.1229231357574463,,0.450063823285546,,8.65,18.0865862122574,2211.63309874797,4444.63900215824,,4.17236995697021,,,,23506.6926239999,,,,,64.203,55.2299836423435,2226.946,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2018,-1.2002471685409546,-1.3780566453933716,-0.3483388721942901,-1.1340641975402832,-1.4128532409667969,-1.1938211917877195,,1.15277896375523,,,13.5041075595188,2694.43413191427,5593.19370578686,,2.77167010307312,0.1,,,22426.9337096227,,,,,64.472,55.2471969415942,2716.492,,
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2019,-1.1317319869995115,-1.4361093044281006,-0.299274206161499,-1.110220432281494,-1.292212963104248,-1.2783840894699097,,2.20607305781525,,,13.2408750888074,2488.42466724916,5719.59977338291,,3.55946898460388,,,,22023.7335388255,,,,,63.152,55.3301240719353,2509.047,,
COL,Colombia,Latin America & Caribbean,Upper middle income,2000,-0.4030758142471313,-0.4062625169754028,-1.608960747718811,-0.925037920475006,0.0915148556232452,-0.4381409585475921,,9.22534818585366,,2.21,16.4728505593893,2555.00751039968,6775.93064419867,,3.5112099647522,1.26,58.4,59.5,29797.6990191525,,,24.47,20.52,70.905,62.9670006605793,2535.477,,
COL,Colombia,Latin America & Caribbean,Upper middle income,2002,-0.4879075884819031,-0.26433065533638,-1.956714391708374,-0.7490730881690979,-0.0232630856335163,-0.4163574874401092,0.0653387808418444,6.35150728778872,,4.6,16.0408930267443,2428.92969771584,7108.82390284505,,,1.317,56.0,57.7,28088.6251305347,46.545,78.303,18.124,14.481,71.537,63.5917358798632,2424.349,14562.448,1018.008
COL,Colombia,Latin America & Caribbean,Upper middle income,2003,-0.2218607366085052,-0.2042863070964813,-2.3760268688201904,-0.7391175627708435,-0.1265186816453933,-0.4292424619197845,0.0634095724248816,7.1297886294186,,7.39,15.6103471699499,2311.94218760291,7420.46008358952,,,1.348,53.6,58.0,27816.1210490088,47.421,78.131,17.068,13.221,72.309,63.9141615366222,2313.535,15226.942,1030.903
COL,Colombia,Latin America & Caribbean,Upper middle income,2004,-0.2158965170383453,-0.1406314522027969,-2.271226406097412,-0.6952001452445984,-0.0864163339138031,-0.3187851309776306,0.0615545438887551,5.90402005546502,,9.12,15.6815981180263,2818.57195413044,7909.34635165623,93.0,,1.387,55.0,57.3,29179.166439611,45.118,76.469,18.021,13.717,72.76,64.2558452717073,2827.173,15337.732,1006.033
COL,Colombia,Latin America & Caribbean,Upper middle income,2005,-0.1976721584796905,-0.1453893929719925,-2.0579428672790527,-0.63308185338974,-0.0163637585937976,-0.3225213587284088,0.0615516046215696,5.05101962689696,,11.0,13.9561720687186,3456.06610874512,8432.33329068548,93.0,,1.429,53.9,53.5,29660.7179451544,44.24,76.079,14.464,11.062,73.156,64.6275282212526,3493.986,15739.298,1032.32
COL,Colombia,Latin America & Caribbean,Upper middle income,2006,-0.191516101360321,-0.1751377880573272,-1.9047967195510864,-0.5083879232406616,0.1062255427241325,-0.172736719250679,,4.29342363628927,28.2,15.3,13.8806197000031,3789.85361217027,9154.089261752,92.0,,1.467,,,31357.2760750937,,,,,73.497,65.0269499484594,3836.672,,
COL,Colombia,Latin America & Caribbean,Upper middle income,2007,-0.0502213798463344,-0.2791603505611419,-1.8065272569656372,-0.4329803884029388,0.2842625379562378,-0.1653216034173965,0.0576808625727341,5.54438485815156,,21.8,13.7300294511629,4769.926147194,9909.29031388796,93.0,,1.509,,,33197.4444827689,40.617,78.207,14.812,11.204,73.751,65.4455037840716,4834.427,15952.156,976.457
COL,Colombia,Latin America & Caribbean,Upper middle income,2008,-0.0256232153624296,-0.2615426182746887,-1.8534623384475708,-0.3812359869480133,0.2723899781703949,-0.1659226268529892,0.0526578758578289,6.99688495554511,,25.6,13.143945911691,5541.83629665898,10307.0649877196,93.0,,1.561,55.3,48.5,33476.9968635704,41.058,77.862,14.767,11.273,74.206,65.8678880618973,5622.121,16370.448,909.949
COL,Colombia,Latin America & Caribbean,Upper middle income,2009,-0.3005579113960266,-0.3370125293731689,-1.8323458433151243,-0.3677775859832763,0.0882817208766937,-0.1495776325464248,0.0458271007777778,4.20251661216482,,30.0,13.8041445529473,5250.97292433518,10367.3489558,93.0,,1.616,54.3,47.3,32082.2171363365,44.934,79.989,15.839,12.066,74.531,66.2891954256708,5330.795,17357.78,833.661
COL,Colombia,Latin America & Caribbean,Upper middle income,2010,-0.1238241419196128,-0.4233331084251404,-1.5371848344802856,-0.2713856101036072,0.1572539359331131,-0.1323571801185608,0.0424714139217614,2.27200227892008,25.6,36.5,13.7602470315774,6398.2958447102,10841.1279800255,93.0,,1.664,54.6,44.6,32468.6223280651,45.856,79.713,14.343,11.153,74.876,66.6986616594888,6498.573,17785.879,788.897
COL,Colombia,Latin America & Caribbean,Upper middle income,2011,-0.0504269637167453,-0.3175276815891266,-1.2846555709838867,-0.2173614650964737,0.2796014547348022,-0.0597142279148101,0.0414784782914587,3.4150334477625,,40.4,13.3492616590983,7400.9940695669,11707.4614624747,94.0,,1.752,53.5,41.6,33527.672382058,45.945,79.578,13.284,10.288,75.18,67.0813686126444,7518.292,18412.908,796.789
